06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- MUSIC)- NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP10.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- MUSIC)-OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP10.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- MUSIC)- NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP10.pdf
05-10-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (PSYCHOLOGY),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP11.pdf
06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (PSYCHOLOGY),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP11.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PSYCHOLOGY)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP11.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PSYCHOLOGY)-OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP11.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PSYCHOLOGY)-NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP11.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PSYCHOLOGY)-OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP11.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PSYCHOLOGY)- NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP11.pdf
05-10-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (TASAR TECHNOLOGY) ,https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP17.pdf
06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (TASAR TECHNOLOGY),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP17.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- TASAR TECHNOLOGY)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP17.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- TASAR TECHNOLOGY)- OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP17.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- TASAR TECHNOLOGY)-NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP17.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- TASAR TECHNOLOGY)- OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP17.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- TASAR TECHNOLOGY)-NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP17.pdf
05-10-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (HOME SCIENCE),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP24.pdf
06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (HOME SCIENCE),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP24.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HOME SCIENCE)-NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP24.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HOME SCIENCE)- OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP24.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HOME SCIENCE)- NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP24.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HOME SCIENCE)- OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP24.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HOME SCIENCE)- NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP24.pdf
05-10-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (PHYSICAL EDUCATION),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP27.pdf
06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (PHYSICAL EDUCATION),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP27.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PHYSICAL EDUCATION)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP27.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PHYSICAL EDUCATION)- OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP27.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PHYSICAL EDUCATION)- NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP27.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PHYSICAL EDUCATION)-OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP27.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PHYSICAL EDUCATION)- NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP27.pdf
05-10-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (SERICULTURE),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP30.pdf
06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (SERICULTURE),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP30.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SERICULTURE)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP30.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SERICULTURE)- OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP30.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SERICULTURE)- NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP30.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SERICULTURE)-OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP30.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SERICULTURE)- NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP30.pdf
05-10-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (SOCIOLOGY),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP32.pdf
06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (SOCIOLOGY),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP32.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SOCIOLOGY)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP32.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SOCIOLOGY)-OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP32.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SOCIOLOGY)- NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP32.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SOCIOLOGY)- OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP32.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- SOCIOLOGY)- NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP32.pdf
17-09-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (COMMERCE),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP21.pdf
18-09-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (COMMERCE),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP21.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- COMMERCE)-NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP21.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- COMMERCE)-OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP21.pdf
18-09-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- COMMERCE)- NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP21.pdf
